Kode HS,Deskripsi HS,Negara Tujuan Ekspor,Periode,Berat (Kg),Nilai (USD)
63079069,Safety harnesses suitable not for industrial use,Singapura,202007,56.31,729.47
63079069,Safety harnesses suitable not for industrial use,Spanyol,201911,52.1,151.31
63079069,Safety harnesses suitable not for industrial use,Spanyol,202006,35,272.5
63079069,Safety harnesses suitable not for industrial use,Thailand,201910,80,153.061
63079069,Safety harnesses suitable not for industrial use,Timor Timur,201906,105,596.82
63079069,Safety harnesses suitable not for industrial use,Timor Timur,201907,19,10
63079069,Safety harnesses suitable not for industrial use,Timor Timur,201909,80,7.1
63079069,Safety harnesses suitable not for industrial use,Uni Emirat Arab ,202007,15.46,351.36
63079070,Fans and handscreens,Afrika Selatan,201908,5,8.57
63079070,Fans and handscreens,Afrika Selatan,201911,10,23.5
63079070,Fans and handscreens,Amerika Serikat,201901,376.32,11827.2
63079070,Fans and handscreens,Amerika Serikat,201904,384.44,11174.4
63079070,Fans and handscreens,Amerika Serikat,201905,1.064,8.24
63079070,Fans and handscreens,Amerika Serikat,201906,0.18,12.43
63079070,Fans and handscreens,Amerika Serikat,201907,262.072,8149.86
63079070,Fans and handscreens,Amerika Serikat,201908,23,310.17
63079070,Fans and handscreens,Amerika Serikat,201909,277.316,8561.66
63079070,Fans and handscreens,Amerika Serikat,201910,964,45316.28
63079070,Fans and handscreens,Amerika Serikat,201911,66.957,187.24
63079070,Fans and handscreens,Amerika Serikat,201912,104.975,564.55
63079070,Fans and handscreens,Amerika Serikat,202001,189.72,5993.48
63079070,Fans and handscreens,Amerika Serikat,202002,47.27,454.1
63079070,Fans and handscreens,Amerika Serikat,202003,388.94,11339.37
63079070,Fans and handscreens,Amerika Serikat,202004,38.812,140.82
63079070,Fans and handscreens,Amerika Serikat,202005,75.879,1040.967
63079070,Fans and handscreens,Amerika Serikat,202006,193.51,4082.03
63079070,Fans and handscreens,Amerika Serikat,202007,103.374,803.72
63079070,Fans and handscreens,Australia,201902,1,5.52
63079070,Fans and handscreens,Australia,201905,36.66,242.31
63079070,Fans and handscreens,Australia,201908,10,37.8
63079070,Fans and handscreens,Australia,201909,20,6.2
63079070,Fans and handscreens,Australia,202001,2,22.5
63079070,Fans and handscreens,Australia,202002,49,320
63079070,Fans and handscreens,Australia,202005,118,9
63079070,Fans and handscreens,Austria,201903,25,423.367
63079070,Fans and handscreens,Austria,201909,10,29.48
63079070,Fans and handscreens,Austria,202003,9,17.172
63079070,Fans and handscreens,Belanda,201901,476,41.38
63079070,Fans and handscreens,Belanda,201903,50,321.43
63079070,Fans and handscreens,Belanda,202001,50,123.21
63079070,Fans and handscreens,Belanda,202003,100,360
63079070,Fans and handscreens,Belanda,202007,15,132.48
63079070,Fans and handscreens,Belgia,201912,20,35.71
63079070,Fans and handscreens,Brazil,201908,6,10.5
63079070,Fans and handscreens,Cape Verde,201907,50,134.697
63079070,Fans and handscreens,Denmark,201901,5.38,6.9
63079070,Fans and handscreens,Guadeloupe,201909,19,142.86
63079070,Fans and handscreens,Guadeloupe,202002,650,6426.64
63079070,Fans and handscreens,Hongkong,201911,11,111.5
63079070,Fans and handscreens,Hongkong,202001,2.5,20
63079070,Fans and handscreens,Hongkong,202002,0.5,60
63079070,Fans and handscreens,Inggris,201906,1,18
63079070,Fans and handscreens,Inggris,201907,1,7.25
63079070,Fans and handscreens,Inggris,201909,10,3.195
63079070,Fans and handscreens,Inggris,201911,10,31.95
63079070,Fans and handscreens,Inggris,202003,35,42.86
63079070,Fans and handscreens,Inggris,202006,168,1241.38
63079070,Fans and handscreens,Inggris,202007,26,80.73
63079070,Fans and handscreens,Italia,201901,23.5,62.125
63079070,Fans and handscreens,Italia,201902,4.5,124.25
63079070,Fans and handscreens,Italia,201903,173,1671.831
63079070,Fans and handscreens,Italia,201905,4,37.95
63079070,Fans and handscreens,Italia,201906,49.79,607.14
63079070,Fans and handscreens,Italia,202001,103.98,601.455
63079070,Fans and handscreens,Italia,202002,391.34,2514.63
63079070,Fans and handscreens,Italia,202003,316.1,972.15
63079070,Fans and handscreens,Italia,202004,292.58,6573.98
63079070,Fans and handscreens,Italia,202005,147.21,279.61
63079070,Fans and handscreens,Italia,202007,5,103.9
63079070,Fans and handscreens,Jerman,201903,50,101.7
63079070,Fans and handscreens,Jerman,201907,15,180
63079070,Fans and handscreens,Jerman,201909,70,88.89
63079070,Fans and handscreens,Jerman,201912,0.38,6
63079070,Fans and handscreens,Jerman,202003,68,114.86
63079070,Fans and handscreens,Kaledonia Baru,201904,1,29.89
63079070,Fans and handscreens,Kaledonia Baru,201907,18,30.72
63079070,Fans and handscreens,Kaledonia Baru,201912,2,4.29
63079070,Fans and handscreens,Kanada,201905,44,34.845
63079070,Fans and handscreens,Kanada,201910,2.05,15.112
63079070,Fans and handscreens,Kenya,201908,3,7.69
63079070,Fans and handscreens,Maladewa,201909,50,99.8
63079070,Fans and handscreens,Malaysia,201903,140,280
63079070,Fans and handscreens,Malaysia,201910,198,300
63079070,Fans and handscreens,Malaysia,202002,70,15
63079070,Fans and handscreens,Martinique,201912,24,46.672
63079070,Fans and handscreens,Martinique,202003,8,81.534
63079070,Fans and handscreens,Netherlands Antilles,201910,12,88.31
63079070,Fans and handscreens,Netherlands Antilles,202003,100,857.14
63079070,Fans and handscreens,Pantai Gading,201905,2,8.13
63079070,Fans and handscreens,Perancis,201901,149,1574.22
63079070,Fans and handscreens,Perancis,201902,233,2083.47
63079070,Fans and handscreens,Perancis,201903,267,1346.71
63079070,Fans and handscreens,Perancis,201904,83,156.79
63079070,Fans and handscreens,Perancis,201910,45,237.85
63079070,Fans and handscreens,Perancis,201911,2,3.57
63079070,Fans and handscreens,Perancis,202001,190.27,858.74
63079070,Fans and handscreens,Perancis,202002,92,522.13
63079070,Fans and handscreens,Perancis,202003,78,569.455
63079070,Fans and handscreens,Perancis,202004,5,12.5
63079070,Fans and handscreens,Perancis,202005,5,10
63079070,Fans and handscreens,Perancis,202006,450,84
63079070,Fans and handscreens,Portugal,201901,4,28.63
63079070,Fans and handscreens,Portugal,202001,5,60.971
63079070,Fans and handscreens,Portugal,202003,9,101.56
63079070,Fans and handscreens,Puerto Rico,201904,5,33.6
63079070,Fans and handscreens,Rep Dominica,201907,7,12.59
63079070,Fans and handscreens,Rep Dominica,201909,100,2066.4
63079070,Fans and handscreens,Reunion,201908,6,23.8
63079070,Fans and handscreens,Reunion,201910,23,53.03
63079070,Fans and handscreens,Reunion,201911,170.5,92.9
63079070,Fans and handscreens,Saint Lucia,201904,25,410
63079070,Fans and handscreens,Selandia Baru,201901,1,30
63079070,Fans and handscreens,Selandia Baru,201907,3,32.14
63079070,Fans and handscreens,Selandia Baru,201908,2,14.57
63079070,Fans and handscreens,Serbia,201904,5,110
63079070,Fans and handscreens,Singapura,201901,240,100
63079070,Fans and handscreens,Singapura,201903,314,200
63079070,Fans and handscreens,Singapura,201904,54.11,28.4
63079070,Fans and handscreens,Singapura,201905,330,300
63079070,Fans and handscreens,Singapura,201908,281.3,486.18
63079070,Fans and handscreens,Singapura,201909,17.2,1672.136
63079070,Fans and handscreens,Singapura,201910,354,217.5
63079070,Fans and handscreens,Singapura,201911,166.5,389
63079070,Fans and handscreens,Singapura,201912,7.5,346.364
63079070,Fans and handscreens,Singapura,202001,397.36,1256.982
63079070,Fans and handscreens,Singapura,202003,14.2,120
63079070,Fans and handscreens,Singapura,202007,1,10
63079070,Fans and handscreens,Slovenia,201910,50,180
63079070,Fans and handscreens,Spanyol,201901,65,502.73
63079070,Fans and handscreens,Spanyol,201902,218,978.468
63079070,Fans and handscreens,Spanyol,201903,33.5,356.26
63079070,Fans and handscreens,Spanyol,201906,15,9.28
63079070,Fans and handscreens,Spanyol,201907,125,359.192
63079070,Fans and handscreens,Spanyol,201910,36,245.66
63079070,Fans and handscreens,Spanyol,201912,1,15.975
63079070,Fans and handscreens,Spanyol,202001,40,164.589
63079070,Fans and handscreens,Spanyol,202002,190.5,1602.56
63079070,Fans and handscreens,Spanyol,202003,35,472.105
63079070,Fans and handscreens,Spanyol,202004,5,149.625
63079070,Fans and handscreens,Spanyol,202005,119,853.34
63079070,Fans and handscreens,Spanyol,202006,59.46,146.72
63079070,Fans and handscreens,Spanyol,202007,52,120.69
63079070,Fans and handscreens,Swiss,201906,45,1150
63079070,Fans and handscreens,Thailand,202003,15,282.58
63079070,Fans and handscreens,Vanuatu,201908,1,7.1
63079070,Fans and handscreens,Yunani,201901,2,22.232
63079070,Fans and handscreens,Yunani,201903,8,21
63079070,Fans and handscreens,Yunani,202002,0.25,1.7
63079070,Fans and handscreens,Yunani,202003,24,917
63079070,Fans and handscreens,Yunani,202004,3,20.75
63079080,"Laces for shoes,boots,corsets & the like",Amerika Serikat,202007,2467.3,20197.5
63079080,"Laces for shoes,boots,corsets & the like",Brazil,202002,32,810888
63079080,"Laces for shoes,boots,corsets & the like",Brazil,202003,88.92,724463.7
63079080,"Laces for shoes,boots,corsets & the like",Brunei Darussalam,201910,441,682.92
63079080,"Laces for shoes,boots,corsets & the like",Cina,201901,15.5,333.45
63079080,"Laces for shoes,boots,corsets & the like",Cina,201902,9.85,299.646
63079080,"Laces for shoes,boots,corsets & the like",Cina,201904,59.6,919.32
63079080,"Laces for shoes,boots,corsets & the like",Cina,201906,0.5,11.35
63079080,"Laces for shoes,boots,corsets & the like",Cina,201908,2,16112.6
63079080,"Laces for shoes,boots,corsets & the like",Cina,201909,55.68,947.594
63079080,"Laces for shoes,boots,corsets & the like",Cina,201910,34.48,6731.387
63079080,"Laces for shoes,boots,corsets & the like",Cina,202001,0.2,1.019
63079080,"Laces for shoes,boots,corsets & the like",Cina,202003,0.75,7.686
63079080,"Laces for shoes,boots,corsets & the like",Cina,202004,5.68,96.446
63079080,"Laces for shoes,boots,corsets & the like",Cina,202005,83.11,1812.46
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,201906,146.154,1276.107
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,201909,0.5,124.3
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,201910,10,10
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202001,446.9,6038.39
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202002,309.25,3975.82
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202003,534.65,6875.45
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202004,2168.72,43394.38
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202005,845.01,16855.49
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202006,806.99,16274.09
63079080,"Laces for shoes,boots,corsets & the like",Hongkong,202007,462.58,8073.94
63079080,"Laces for shoes,boots,corsets & the like",Jepang,201903,2,13.456
63079080,"Laces for shoes,boots,corsets & the like",Jepang,201905,0.32,8.5
63079080,"Laces for shoes,boots,corsets & the like",Jepang,201907,2.4,36.9
63079080,"Laces for shoes,boots,corsets & the like",Jepang,201911,0.4,12.6
63079080,"Laces for shoes,boots,corsets & the like",Jepang,202004,4.98,15
63079080,"Laces for shoes,boots,corsets & the like",Jepang,202007,3.4,133.1
63079080,"Laces for shoes,boots,corsets & the like",Jerman,201910,75,4326.076
63079080,"Laces for shoes,boots,corsets & the like",Jerman,202005,2.9,426.763
63079080,"Laces for shoes,boots,corsets & the like",Myanmar ,202002,2044.69,28013.902
63079080,"Laces for shoes,boots,corsets & the like",Papua Nugini,201904,658,10746.86
63079080,"Laces for shoes,boots,corsets & the like",Papua Nugini,201908,760,10496.48
63079080,"Laces for shoes,boots,corsets & the like",Portugal,201906,1.5,39.576
63079080,"Laces for shoes,boots,corsets & the like",Portugal,201908,0.4,6.957
63079080,"Laces for shoes,boots,corsets & the like",Portugal,202005,1.7,268
63079080,"Laces for shoes,boots,corsets & the like",Rumania,201901,3.8,100.511
63079080,"Laces for shoes,boots,corsets & the like",Rumania,201903,2.4,48.398
63079080,"Laces for shoes,boots,corsets & the like",Rumania,201905,7.7,354.965
63079080,"Laces for shoes,boots,corsets & the like",Rumania,201908,7,283.842
63079080,"Laces for shoes,boots,corsets & the like",Rumania,202002,18.6,590.117
63079080,"Laces for shoes,boots,corsets & the like",Rumania,202005,1.7,268
63079080,"Laces for shoes,boots,corsets & the like",Rumania,202006,24,241.761
63079080,"Laces for shoes,boots,corsets & the like",Singapura,201906,26.51,484
63079080,"Laces for shoes,boots,corsets & the like",Singapura,201907,31.24,45.25
63079080,"Laces for shoes,boots,corsets & the like",Singapura,201909,8.8,160.9
63079080,"Laces for shoes,boots,corsets & the like",Singapura,201912,4.1,1.2
63079080,"Laces for shoes,boots,corsets & the like",Singapura,202001,15,571.551
63079080,"Laces for shoes,boots,corsets & the like",Singapura,202002,0.5,1.9
63079080,"Laces for shoes,boots,corsets & the like",Singapura,202003,0.5,1
63079080,"Laces for shoes,boots,corsets & the like",Singapura,202004,9.03,153.89
63079080,"Laces for shoes,boots,corsets & the like",Singapura,202007,706.21,13559.1
63079080,"Laces for shoes,boots,corsets & the like",Swedia,202007,0.3,5
63079080,"Laces for shoes,boots,corsets & the like",Taiwan,202007,0.17,0.5
63079080,"Laces for shoes,boots,corsets & the like",Thailand,201902,2.2,109.295
63079080,"Laces for shoes,boots,corsets & the like",Thailand,201908,14.7,324.862
63079080,"Laces for shoes,boots,corsets & the like",Thailand,201910,45.52,819.276
63079080,"Laces for shoes,boots,corsets & the like",Thailand,202005,116.79,2202.851
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201903,220.25,4659.426
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201904,193.42,5548.429
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201905,509.18,16108.945
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201906,1298.8,13733.93
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201907,134,1479.8
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201908,392.41,4239.437
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201909,2568.29,594392.92
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201910,958.08,23463.138
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201911,55.84,1419.381
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,201912,892.28,402320.098
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,202001,361.79,5782.09
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,202002,906.88,23223.896
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,202003,1392.26,58328.875
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,202004,984.36,77029.126
63079080,"Laces for shoes,boots,corsets & the like",Viet Nam,202005,1178.39,70627.96
