kabid,year,umk,prov,kabname,provname,rerata,minimum,maximum,PPPC,inflation,PPP,meanP,minP,maxP
3523,2011,935000,35,TUBAN,Jawa Timur,864254.94,705000,1150000,3512.7539,5.3560476,266.17294,246.03343,200.69724,327.37848
3523,2012,970000,35,TUBAN,Jawa Timur,933120,745000,1257000,3569.8926,4.2795,271.71686,261.38602,208.68976,352.11145
3523,2013,1144400,35,TUBAN,Jawa Timur,1139730.3,866250,1740000,3765.6719,6.4130001,303.90326,302.66321,230.03864,462.06894
3523,2014,1370000,35,TUBAN,Jawa Timur,1314941.8,1000000,2200000,4030.7747,6.395,339.88504,326.22556,248.09126,545.80078
3524,2002,273737,35,LAMONGAN,Jawa Timur,328325.66,245000,453200,1614.8624,11.900118,169.51103,203.31494,151.71571,280.6431
3524,2003,328450,35,LAMONGAN,Jawa Timur,378202.63,274000,516500,1672.4185,6.7573171,196.39224,226.14114,163.83459,308.8342
3524,2004,380743,35,LAMONGAN,Jawa Timur,411109.59,310000,550700,1767.8287,6.0640597,215.37325,232.55057,175.35635,311.51208
3524,2005,419200,35,LAMONGAN,Jawa Timur,436753.94,336000,578500,1960.1332,10.453198,213.86302,222.81851,171.41693,295.133
3524,2006,558000,35,LAMONGAN,Jawa Timur,529271.06,390000,685500,2170.5793,13.108672,257.07422,243.83861,179.67554,315.8143
3524,2007,600000,35,LAMONGAN,Jawa Timur,578881.19,448500,746000,2351.7803,6.4065628,255.12587,246.14594,190.70659,317.20651
3524,2008,650000,35,LAMONGAN,Jawa Timur,632940.69,500000,805500,2725.606,10.226665,238.47908,232.22017,183.44545,295.53061
3524,2009,760000,35,LAMONGAN,Jawa Timur,741016.31,570000,971624,2928.8152,4.3864155,259.4906,253.00891,194.61795,331.74643
3524,2010,875000,35,LAMONGAN,Jawa Timur,796903.13,630000,1031500,3336.9939,5.1342039,262.21204,238.80869,188.79268,309.11053
3524,2011,900000,35,LAMONGAN,Jawa Timur,864254.94,705000,1150000,3512.7539,5.3560476,256.20923,246.03343,200.69724,327.37848
3524,2012,950000,35,LAMONGAN,Jawa Timur,933120,745000,1257000,3569.8926,4.2795,266.11444,261.38602,208.68976,352.11145
3524,2013,1075700,35,LAMONGAN,Jawa Timur,1139730.3,866250,1740000,3765.6719,6.4130001,285.65952,302.66321,230.03864,462.06894
3524,2014,1220000,35,LAMONGAN,Jawa Timur,1314941.8,1000000,2200000,4030.7747,6.395,302.67136,326.22556,248.09126,545.80078
3525,2002,453000,35,GRESIK,Jawa Timur,328325.66,245000,453200,1614.8624,11.900118,280.51926,203.31494,151.71571,280.6431
3525,2003,516500,35,GRESIK,Jawa Timur,378202.63,274000,516500,1672.4185,6.7573171,308.8342,226.14114,163.83459,308.8342
3525,2004,550550,35,GRESIK,Jawa Timur,411109.59,310000,550700,1767.8287,6.0640597,311.42722,232.55057,175.35635,311.51208
3525,2005,578250,35,GRESIK,Jawa Timur,436753.94,336000,578500,1960.1332,10.453198,295.00546,222.81851,171.41693,295.133
3525,2006,682000,35,GRESIK,Jawa Timur,529271.06,390000,685500,2170.5793,13.108672,314.20184,243.83861,179.67554,315.8143
3525,2007,743500,35,GRESIK,Jawa Timur,578881.19,448500,746000,2351.7803,6.4065628,316.14349,246.14594,190.70659,317.20651
3525,2008,803652,35,GRESIK,Jawa Timur,632940.69,500000,805500,2725.606,10.226665,294.8526,232.22017,183.44545,295.53061
3525,2009,971624,35,GRESIK,Jawa Timur,741016.31,570000,971624,2928.8152,4.3864155,331.74643,253.00891,194.61795,331.74643
3525,2010,1010400,35,GRESIK,Jawa Timur,796903.13,630000,1031500,3336.9939,5.1342039,302.78748,238.80869,188.79268,309.11053
3525,2011,1133000,35,GRESIK,Jawa Timur,864254.94,705000,1150000,3512.7539,5.3560476,322.53897,246.03343,200.69724,327.37848
3525,2012,1257000,35,GRESIK,Jawa Timur,933120,745000,1257000,3569.8926,4.2795,352.11145,261.38602,208.68976,352.11145
3525,2013,1740000,35,GRESIK,Jawa Timur,1139730.3,866250,1740000,3765.6719,6.4130001,462.06894,302.66321,230.03864,462.06894
3525,2014,2195000,35,GRESIK,Jawa Timur,1314941.8,1000000,2200000,4030.7747,6.395,544.56036,326.22556,248.09126,545.80078
3526,2002,330000,35,BANGKALAN,Jawa Timur,328325.66,245000,453200,1614.8624,11.900118,204.35178,203.31494,151.71571,280.6431
3526,2003,390000,35,BANGKALAN,Jawa Timur,378202.63,274000,516500,1672.4185,6.7573171,233.19522,226.14114,163.83459,308.8342
3526,2004,440000,35,BANGKALAN,Jawa Timur,411109.59,310000,550700,1767.8287,6.0640597,248.89288,232.55057,175.35635,311.51208
3526,2005,450000,35,BANGKALAN,Jawa Timur,436753.94,336000,578500,1960.1332,10.453198,229.57623,222.81851,171.41693,295.133
3526,2006,550000,35,BANGKALAN,Jawa Timur,529271.06,390000,685500,2170.5793,13.108672,253.38857,243.83861,179.67554,315.8143
3526,2007,586000,35,BANGKALAN,Jawa Timur,578881.19,448500,746000,2351.7803,6.4065628,249.17294,246.14594,190.70659,317.20651
3526,2008,622000,35,BANGKALAN,Jawa Timur,632940.69,500000,805500,2725.606,10.226665,228.20613,232.22017,183.44545,295.53061
3526,2009,715000,35,BANGKALAN,Jawa Timur,741016.31,570000,971624,2928.8152,4.3864155,244.12602,253.00891,194.61795,331.74643
3526,2010,775000,35,BANGKALAN,Jawa Timur,796903.13,630000,1031500,3336.9939,5.1342039,232.24495,238.80869,188.79268,309.11053
3526,2011,850000,35,BANGKALAN,Jawa Timur,864254.94,705000,1150000,3512.7539,5.3560476,241.97539,246.03343,200.69724,327.37848
3526,2012,885000,35,BANGKALAN,Jawa Timur,933120,745000,1257000,3569.8926,4.2795,247.90662,261.38602,208.68976,352.11145
